Gene	3487863B11	3487863B7	5002497A10_merged	5002497A10	5002497A8	5016492A2	5016492A7	5020323_merged	5020323	5033367A3_merged	5033367A3	5033367A9	5046835B3	5046835B4	5081237A2	5081237A8	5092612	5116685_merged	5116685	5128646	FFPE_BRA_5002497A10-2_S3	FFPE_BRA_5020323-1_S4	FFPE_BRA_5033367A3-2_S1	FFPE_BRA_5116685-1_S6
MER4_14q11.2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_14q22.1b	0	0	0	0	0	1	1	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0
MER4_14q22.3a	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_14q32.33c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
MER4_15_KI270727v1_random	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_15q11.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_15q11.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_15q11.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_16q23.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_17q11.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_17q21.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_17q21.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_18p11.21	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
MER4_1p12a	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_1q41a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_20q11.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_21q11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_22q11.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_22q11.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_2q14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_2q21.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_2q21.1b	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	11	0	0	0	0	0	0	0
MER4_2q21.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MER4_2q21.1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
MER4_3p24.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_3p24.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_3q11.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_3q27.3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MER4_4p11a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_4p11b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_4q28.3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_5p13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
MER4_5q12.3c	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_6q14.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_6q22.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_6q22.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_6q25.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_7q21.12	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0
MER4_7q22.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_7q31.31c	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_8q12.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_8q12.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_9q31.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_Un_GL000213v1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_Xp11.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_Xp11.4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_Xq21.31h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_Xq21.33b	0	0	0	0	12	36	2	3	3	0	0	0	0	20	0	0	0	0	0	5	0	0	0	0
MER4_Xq22.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_Xq23b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_Xq27.3l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_Xq28c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_Xq28e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_Yq11.221a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_10q11.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_12p11.23b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_12q14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_13q12.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_14q32.12	0	0	0	0	0	3	0	0	0	0	0	0	18	0	0	0	6	0	0	0	0	0	0	0
MER41_1p21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_1q31.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MER41_21q22.3b	0	0	0	0	0	0	0	2	2	27	27	9	10	0	0	0	28	0	0	0	0	0	0	0
MER41_2q12.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_2q21.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_2q21.1b	0	0	0	0	0	12	0	0	0	17	17	0	11	1	0	0	68	0	0	0	0	0	0	0
MER41_2q34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_4q12b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_4q22.3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_5p15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_5q14.3b	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MER41_5q15b	0	0	0	0	0	2	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_5q35.1	0	0	0	0	0	0	0	2	2	2	2	0	10	0	0	1	43	0	0	0	0	0	0	0
MER41_6p21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_6q14.1b	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_6q14.1c	0	0	0	0	3	0	6	0	0	12	8	9	0	0	0	0	3	0	0	13	0	0	4	0
MER41_6q21b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_6q25.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
MER41_7p21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_7q11.21f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_8q21.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_9q21.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_9q21.13a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_9q22.1d	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
MER41_Xp11.4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_Xp21.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_Xq23c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_Xq25a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER41_Xq27.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_13q32.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_15q22.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_16q21b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_1p22.1b	0	0	0	0	4	3	0	3	1	40	40	0	0	0	0	0	24	0	0	3	0	2	0	0
MER4B_1q23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_1q44a	0	0	0	0	2	10	0	0	0	2	1	0	0	0	2	6	4	0	0	0	0	0	1	0
MER4B_3q26.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_5p14.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_7p11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_9p13.3	0	0	0	0	0	5	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_9q34.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_Xq21.1h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4B_Xq22.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_11q12.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_11q12.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_11q25	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0
MER61_12p13.31b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_12q14.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_12q21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_13q21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_13q21.31b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_14q31.1b	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
MER61_16p12.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MER61_18q21.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_1p13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_1q43	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	8	7	6	0	0	0	0	1
MER61_21q21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_2q14.1b	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_3p21.31	0	0	0	0	0	11	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	2	5	0
MER61_3p23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_3p24.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_3q11.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_5p15.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_5q22.1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_6q13b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_6q14.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_7p21.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	11	2	2	9	0	0	0	0
MER61_7q11.21	0	0	0	0	0	2	0	1	1	4	4	0	0	0	0	0	13	0	0	0	0	0	0	0
MER61_7q35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
MER61_8q11.23b	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_9p23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER61_Xq25e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PABLA_11q12.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
PABLA_11q12.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PABLA_11q22.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PABLA_19q13.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
PABLA_1p31.1	0	0	0	0	1	4	0	1	1	2	0	3	0	0	0	0	1	0	0	8	0	0	2	0
PABLA_9q33.3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0
PABLB_3p24.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRIMA4_4q28.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRIMA41_10p15.3	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
PRIMA41_13q21.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRIMA41_16p12.1a	0	0	0	0	2	23	1	8	0	1	0	9	2	0	0	0	41	0	0	0	0	8	1	0
PRIMA41_18q21.33	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
PRIMA41_19p12c	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PRIMA41_19q13.31	0	0	0	0	0	5	0	1	1	19	19	6	0	0	0	0	5	0	0	0	0	0	0	0
PRIMA41_1q41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRIMA41_20p13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRIMA41_Yp11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRIMAX_13q12.12	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10p11.21c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10p11.22c	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ERV316A3_10p11.22e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10p12.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10p15.1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_10q25.1k	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_11p15.4k	0	0	0	0	0	13	3	0	0	1	0	0	0	0	0	0	17	0	0	0	0	0	1	0
ERV316A3_11q22.1g	0	0	0	0	0	5	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ERV316A3_11q23.3f	0	0	0	0	0	6	1	0	0	3	3	0	0	0	0	0	15	0	0	0	0	0	0	0
ERV316A3_11q24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_11q25d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_12p11.22a	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0
ERV316A3_12p11.23c	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_12q12d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_14q21.2a	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	41	0	0	2	0	0	0	0
ERV316A3_14q21.2b	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_14q21.3c	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_15q14a	0	0	0	0	0	8	1	2	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0
ERV316A3_15q15.1b	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ERV316A3_15q21.1e	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_15q21.1k	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0
ERV316A3_15q21.3c	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ERV316A3_15q26.3c	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_16q22.2	0	0	0	0	0	6	0	0	0	0	0	0	11	0	0	0	8	0	0	0	0	0	0	0
ERV316A3_18p11.32b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_18q11.2a	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_18q11.2c	0	0	0	0	0	8	3	1	1	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0
ERV316A3_18q22.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_19p13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_19q13.2	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ERV316A3_1p13.3a	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	1	0
ERV316A3_1p22.2c	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ERV316A3_1p31.3h	0	0	0	0	0	11	0	1	0	0	0	0	5	0	0	0	15	5	0	0	0	1	0	5
ERV316A3_1p32.2f	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1p34.2a	0	0	0	0	0	8	1	2	1	0	0	0	9	0	0	0	2	0	0	0	0	1	0	0
ERV316A3_1p36.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1q21.3b	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0
ERV316A3_1q25.3e	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_1q42.13d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ERV316A3_1q43e	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_20p11.23a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_21q21.2g	0	0	0	0	0	4	0	0	0	10	10	4	0	0	0	0	3	1	1	0	0	0	0	0
ERV316A3_21q21.3b	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
ERV316A3_21q21.3e	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2p11.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ERV316A3_2p15b	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
ERV316A3_2p16.1a	0	0	0	0	0	30	1	1	1	28	25	12	0	0	1	0	17	0	0	0	0	0	3	0
ERV316A3_2p25.1a	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2p25.1b	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ERV316A3_2q21.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2q22.3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2q32.3a	0	0	0	0	0	0	1	0	0	31	31	0	0	0	0	0	3	0	0	0	0	0	0	0
ERV316A3_2q33.1b	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2q34c	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2q34d	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ERV316A3_2q35a	0	0	0	0	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2q35c	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2q36.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_2q37.1a	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0
ERV316A3_2q37.1b	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ERV316A3_3p11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_3p21.31c	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_3p25.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_3q12.1c	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0
ERV316A3_3q12.1d	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_3q13.12c	0	0	0	0	0	13	1	2	2	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0
ERV316A3_3q13.13c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_3q13.33b	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_3q28a	0	0	0	0	0	1	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_3q28b	0	0	0	0	0	0	0	0	0	6	6	1	0	0	0	0	5	0	0	0	0	0	0	0
ERV316A3_4p13a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_4p15.33b	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_4q21.21c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ERV316A3_4q27a	0	0	0	0	0	4	0	0	0	7	6	0	0	0	0	0	11	0	0	0	0	0	1	0
ERV316A3_4q32.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_4q34.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_5p13.3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_5p14.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_5q11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_5q12.1a	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERV316A3_5q14.2	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	5	2	0	0	0	0	0	2
ERV316A3_5q15c	0	0	0	0	0	8	0	0	0	21	21	9	0	0	0	0	25	0	0	0	0	0	0	0
